noun,gender,lang
anoblissement,m,fr
anonyme,m,fr
annuaire,m,fr
anodonte,m,fr
annone,m,fr
annulaire,m,fr
annotateur,m,fr
anniv,m,fr
anis,m,fr
annoncier,m,fr
animal,m,fr
annonciateur,m,fr
angusticlave,m,fr
Anguillan,m,fr
anneau gastrique,m,fr
annaliste,m,fr
anglosaxon,m,fr
angle,m,fr
angle mort,m,fr
anglais,m,fr
anglicanisme,m,fr
angle solide,m,fr
Anglais,m,fr
anglais sud-africain,m,fr
Angevin,m,fr
angelet,m,fr
andouiller,m,fr
anecdotier,m,fr
Andorran,m,fr
andin,m,fr
andante,m,fr
Andalou,m,fr
andain de neige,m,fr
andain,m,fr
ancymidole,m,fr
ancien occitan,m,fr
ancrage,m,fr
anchois,m,fr
ancien combattant,m,fr
ancien,m,fr
anavenin,m,fr
ani,m,fr
anatron,m,fr
madrigaliste,"f,by sense,m",fr
madianite,"f,by sense,m",fr
macroniste,"f,by sense,m",fr
machiste,"f,by sense,m",fr
machiniste,"f,by sense,m",fr
lyssenkiste,"f,by sense,m",fr
lyrique,"f,by sense,m",fr
lusophone,"f,by sense,m",fr
lycanthrope,"f,by sense,m",fr
luministe,"f,by sense,m",fr
lunatique,"f,by sense,m",fr
luthiste,"f,by sense,m",fr
Louvaniste,"f,by sense,m",fr
loyaliste,"f,by sense,m",fr
locataire,"f,by sense,m",fr
lobbyiste,"f,by sense,m",fr
Ligure,"f,by sense,m",fr
lichenologue,"f,by sense,m",fr
liquoriste,"f,by sense,m",fr
livrovore,"f,by sense,m",fr
librovore,"f,by sense,m",fr
librophage,"f,by sense,m",fr
libelliste,"f,by sense,m",fr
librophile,"f,by sense,m",fr
libraire,"f,by sense,m",fr
lendore,"f,by sense,m",fr
lapidaire,"f,by sense,m",fr
lazariste,"f,by sense,m",fr
laryngologue,"f,by sense,m",fr
lapicide,"f,by sense,m",fr
kurdophone,"f,by sense,m",fr
kremlinologue,"f,by sense,m",fr
Kurde,"f,by sense,m",fr
ladre,"f,by sense,m",fr
kitsune,"f,m",fr
kuna,"f,m",fr
kleptomane,"f,by sense,m",fr
kouffar,"f,by sense,m",fr
kirghizophone,"f,by sense,m",fr
kayakiste,"f,by sense,m",fr
karstologue,"f,by sense,m",fr
kainri,"f,m",fr
kaki,"f,m",fr
kafir,"f,by sense,m",fr
Kabyle,"f,by sense,m",fr
kadhafiste,"f,by sense,m",fr
kabbaliste,"f,by sense,m",fr
justiciable,"f,m",fr
anapside,m,fr
anapeste,m,fr
ananas,m,fr
juriste,"f,by sense,m",fr
anaphrodisiaque,m,fr
analemme,m,fr
analyseur,m,fr
anamniote,m,fr
anal,m,fr
analogon,m,fr
anaglyphe,m,fr
anaconda,m,fr
anacyclique,m,fr
jute,"f,by sense,m",fr
anagnoste,m,fr
anachronisme,m,fr
anabolite,m,fr
anacardier,m,fr
anabolisant,m,fr
an,m,fr
anacarde,m,fr
anabolisme,m,fr
anabaptisme,m,fr
amuseur,m,fr
amuse-gueule,m,fr
amuse-bouche,m,fr
amyle,m,fr
amylobacter,m,fr
amusement,m,fr
amplificateur,m,fr
amphitryon,m,fr
amphigouri,m,fr
amphibien,m,fr
ampli,m,fr
ampholyte,m,fr
amphibie,m,fr
amphi,m,fr
amoureux,m,fr
amour-propre,m,fr
amphictyon,m,fr
amour platonique,m,fr
amortissement,m,fr
amour libre,m,fr
amour de vacances,m,fr
amour de soi,m,fr
amour courtois,m,fr
amorti,m,fr
amortisseur,m,fr
amorceur,m,fr
amoncellement,m,fr
amoraliste,m,fr
amoralisme,m,fr
amont,m,fr
amome,m,fr
amodiataire,m,fr
ammonitrate,m,fr
ammorti,m,fr
amontillado,m,fr
amodiateur,m,fr
ammonium,m,fr
ammestre,m,fr
ammoniure,m,fr
amitose,m,fr
ammeistre,m,fr
aminogramme,m,fr
amidure,m,fr
amiral,m,fr
ammoniac,m,fr
ameublement,m,fr
amide,m,fr
amidonnage,m,fr
ameublissement,m,fr
amerloque,m,fr
ambre jaune,m,fr
ambage,m,fr
ambigu,m,fr
amateurisme,m,fr
amarrage,m,fr
amaretto,m,fr
amareyeur,m,fr
jaciste,"f,by sense,m",fr
japanophone,"f,by sense,m",fr
internaute,"f,by sense,m",fr
islamologue,"f,by sense,m",fr
iridologue,"f,by sense,m",fr
insomniaque,"f,by sense,m",fr
intellectualiste,"f,by sense,m",fr
infirme,"f,by sense,m",fr
insulaire,"f,by sense,m",fr
infographiste,"f,by sense,m",fr
infectologue,"f,by sense,m",fr
immobiliste,"f,by sense,m",fr
immoraliste,"f,by sense,m",fr
infectiologue,"f,by sense,m",fr
inculte,"f,by sense,m",fr
immanentiste,"f,by sense,m",fr
ilote,"f,by sense,m",fr
illusionniste,"f,by sense,m",fr
ignivome,"f,m",fr
infanticide,"f,m",fr
iconologue,"f,by sense,m",fr
iconographe,"f,by sense,m",fr
ichtyophage,"f,by sense,m",fr
iconologiste,"f,by sense,m",fr
iconoclaste,"f,by sense,m",fr
ichtyologue,"f,by sense,m",fr
ichtyologiste,"f,by sense,m",fr
hypallage,"f,m",fr
ibadite,"f,by sense,m",fr
hypocrite,"f,by sense,m",fr
hymne,"f,m",fr
hypersioniste,"f,by sense,m",fr
hydrographe,"f,by sense,m",fr
hydropathe,"f,by sense,m",fr
hybride,"f,by sense,m",fr
hydrologiste,"f,by sense,m",fr
hydrophobe,"f,by sense,m",fr
hydrologue,"f,by sense,m",fr
Hute,"f,by sense,m",fr
imam,"f,by sense,m",fr
hussite,"f,by sense,m",fr
humanitaire,"f,by sense,m",fr
humanitariste,"f,by sense,m",fr
humoriste,"f,by sense,m",fr
humaniste,"f,by sense,m",fr
homophobe,"f,by sense,m",fr
hors-la-loi,"f,by sense,m",fr
homo,"f,by sense,m",fr
homologue,"f,by sense,m",fr
Homsiote,"f,by sense,m",fr
holding,"f,m",fr
histologiste,"f,by sense,m",fr
histochimiste,"f,by sense,m",fr
historiographe,"f,by sense,m",fr
Hopi,"f,by sense,m",fr
hispanophone,"f,by sense,m",fr
hispaniste,"f,by sense,m",fr
hispanophile,"f,by sense,m",fr
hippie,"f,by sense,m",fr
hindiphone,"f,by sense,m",fr
hippy,"f,by sense,m",fr
hermaphrodite,"f,by sense,m",fr
hindouiste,"f,by sense,m",fr
homicide,"f,by sense,m",fr
herboriste,"f,by sense,m",fr
hipster,"f,by sense,m",fr
hendek,"f,by sense,m",fr
hebs,"f,m",fr
haut-commissaire,"f,m",fr
aluminium,m,fr
happy end,"f,m",fr
harpiste,"f,by sense,m",fr
alunissage,m,fr
aluminosilicate,m,fr
aluminage,m,fr
altuglas,m,fr
aluminate,m,fr
altiport,m,fr
alto,m,fr
alternat,m,fr
alternateur,m,fr
altruisme,m,fr
altermondialisme,m,fr
Alsacien,m,fr
alpiste,m,fr
alu,m,fr
alsace,m,fr
alsacien,m,fr
alphabet,m,fr
alpha,m,fr
alpiculteur,m,fr
alphasyllabaire,m,fr
alphabet latin,m,fr
Alpicois,m,fr
alpe,m,fr
alpage,m,fr
almicantarat,m,fr
almanaque,m,fr
alouate,m,fr
alpenstock,m,fr
allyle,m,fr
allumoir,m,fr
almageste,m,fr
alpinisme,m,fr
alpaga,m,fr
alluvionnement,m,fr
allume-feu,m,fr
allumeur,m,fr
allosome,m,fr
allopurinol,m,fr
allumage,m,fr
allumettier,m,fr
allume-cigare,m,fr
allotissement,m,fr
allopatrie,m,fr
allopathe,m,fr
allophone,m,fr
almanach,m,fr
allonyme,m,fr
allongement compensatoire,m,fr
allongement,m,fr
allotrope,m,fr
allographe,m,fr
allocuteur,m,fr
allocentrisme,m,fr
allomorphe,m,fr
alligator,m,fr
aller-retour,m,fr
aller,m,fr
alliage,m,fr
alleu,m,fr
alleutier,m,fr
allegro,m,fr
aller simple,m,fr
Allemand,m,fr
alisme,m,fr
alizier,m,fr
allemand,m,fr
alif,m,fr
alisier,m,fr
aliment,m,fr
alignement,m,fr
allatif,m,fr
alien,m,fr
aliboufier,m,fr
alfa,m,fr
aligot,m,fr
alevinier,m,fr
alginate,m,fr
alevinage,m,fr
aleurode,m,fr
alevin,m,fr
alentours,"pl,m",fr
hagiographe,"f,by sense,m",fr
groupiste,"f,by sense,m",fr
hacktiviste,"f,by sense,m",fr
guitariste,"f,by sense,m",fr
gomi,"f,m",fr
globaliste,"f,by sense,m",fr
greeter,"f,by sense,m",fr
germanophile,"f,by sense,m",fr
garde-malade,"f,m",fr
fringue,"f,m",fr
folk,"f,m",fr
alcohol,m,fr
folasse,"f,m",fr
album live,m,fr
alcane,m,fr
ais,m,fr
aisy,m,fr
ajustement,m,fr
airedale,m,fr
Alabamien,m,fr
air,m,fr
ajonc,m,fr
air de famille,m,fr
aimant,m,fr
air hockey,m,fr
ailier,m,fr
ail des ours,m,fr
ail sauvage,m,fr
aiguisage,m,fr
aiguilletage,m,fr
aigrissement,m,fr
aiguail,m,fr
aiglefin,m,fr
aigrin,m,fr
aiglon,m,fr
aigrefin,m,fr
aigle,"f,m",fr
albatros,m,fr
aigle des steppes,m,fr
aigle royal,m,fr
aiglet,m,fr
aide de camp,m,fr
aide-soignant,m,fr
ahan,m,fr
agutaynen,m,fr
agrotourisme,m,fr
agui,m,fr
agriculteur,m,fr
agriote,m,fr
agrile,m,fr
agresseur,m,fr
agritourisme,m,fr
aidant,m,fr
agribashing,m,fr
enfant des rues,"f,m",fr
agrarisme,m,fr
draft,"f,m",fr
doubeurre,"f,m",fr
agneau,m,fr
agnelage,m,fr
agneau pascal,m,fr
agitato,m,fr
ageratum,m,fr
agent immobilier,m,fr
agent de liaison,m,fr
agiotage,m,fr
agent,m,fr
agenouilloir,m,fr
age,m,fr
agenda,m,fr
agar,m,fr
afro,m,fr
africanisme,m,fr
agacement,m,fr
Afghan,m,fr
affublement,m,fr
affront,m,fr
affrontement,m,fr
affranchissement,m,fr
affouche,m,fr
afflux,m,fr
affouragement,m,fr
affouillement,m,fr
affouage,m,fr
affluent,m,fr
affleurement,m,fr
affolement,m,fr
affixe,m,fr
affranchi,m,fr
afflouage,m,fr
affinement,m,fr
affiquet,m,fr
affermage,m,fr
affineur,m,fr
affaiteur,m,fr
affilage,m,fr
affaitage,m,fr
affaneur,m,fr
affaitement,m,fr
affaissement,m,fr
affairisme,m,fr
afar,m,fr
affairement,m,fr
der,"f,m",fr
aegagropile,m,fr
aegosome,m,fr
darija,"f,m",fr
dedans,"f,m",fr
cyanose,"f,m",fr
cyanamide,"f,m",fr
cuisinomane,"f,m",fr
crado,"f,m",fr
cosaque,"f,m",fr
Cosaque,"f,m",fr
cornecul,"f,m",fr
coenzyme,"f,m",fr
adret,m,fr
adoubement,m,fr
adragant,m,fr
adossement,m,fr
adressage,m,fr
adoucissement,m,fr
admittatur,m,fr
adminicule,m,fr
adorateur,m,fr
adjutant,m,fr
adjudant-chef,m,fr
adjudant,m,fr
adieu,m,fr
ados,"f,pl,m",fr
adjectif,m,fr
adjoint,m,fr
adonide,m,fr
adjectif possessif,m,fr
adiponitrile,m,fr
ada,m,fr
additif,m,fr
additionneur,m,fr
acuponcteur,m,fr
adamien,m,fr
acyle,m,fr
activateur,m,fr
actuateur,m,fr
adolescent,m,fr
actualisme,m,fr
actuariat,m,fr
actionnement,m,fr
actionnariat,m,fr
activeur,m,fr
actionnalisme,m,fr
actinopode,m,fr
activisme,m,fr
actinate,m,fr
actinisme,m,fr
actiniaire,m,fr
actif incorporel,m,fr
actif circulant,m,fr
actif corporel,m,fr
actif,m,fr
acteur,m,fr
actinide,m,fr
acte de foi,m,fr
acte de naissance,m,fr
acte,m,fr
acte d'accusation,m,fr
acte de guerre,m,fr
acrylique,m,fr
acron,m,fr
acrosome,m,fr
acronyme,m,fr
actinium,m,fr
acra,m,fr
acromion,m,fr
acquis,m,fr
actant,m,fr
acrolecte,m,fr
acritarche,m,fr
acridien,m,fr
acquittement,m,fr
acquinite,m,fr
acquiescement,m,fr
acousticien,m,fr
acore odorant,m,fr
acoquinement,m,fr
aconier,m,fr
acolyte,m,fr
acompte,m,fr
acore,m,fr
acon,m,fr
ACL,m,fr
aconage,m,fr
acolythe,m,fr
acier,m,fr
aconit,m,fr
acolytat,m,fr
acier inoxydable,m,fr
acide vulpinique,m,fr
acide zoonique,m,fr
acide vulpique,m,fr
acidophile,m,fr
acide urushinique,m,fr
acide urique,m,fr
acide trichosanique,m,fr
gauchiste,"f,by sense,m",fr
garde,"f,by sense,m",fr
Gasmule,"f,by sense,m",fr
funambule,"f,by sense,m",fr
gassendiste,"f,by sense,m",fr
garagiste,"f,by sense,m",fr
fonctionnaliste,"f,by sense,m",fr
fortiche,"f,by sense,m",fr
feudataire,"f,by sense,m",fr
francophone,"f,by sense,m",fr
fayettiste,"f,by sense,m",fr
feuilletoniste,"f,by sense,m",fr
feudiste,"f,by sense,m",fr
faussaire,"f,by sense,m",fr
fataliste,"f,by sense,m",fr
fasciste,"f,by sense,m",fr
facho,"f,by sense,m",fr
existentialiste,"f,by sense,m",fr
exobiologiste,"f,by sense,m",fr
fan,"f,by sense,m",fr
exorciste,"f,by sense,m",fr
exhibitionniste,"f,by sense,m",fr
eurosceptique,"f,by sense,m",fr
externe,"f,by sense,m",fr
excursionniste,"f,by sense,m",fr
europhile,"f,by sense,m",fr
ethnologue,"f,by sense,m",fr
ethnoornithologiste,"f,by sense,m",fr
ethnozoologiste,"f,by sense,m",fr
ethnomusicologue,"f,by sense,m",fr
ethnopsychiatre,"f,by sense,m",fr
ethnographe,"f,by sense,m",fr
ethnobotaniste,"f,by sense,m",fr
ethnoentomologiste,"f,by sense,m",fr
ethlete,"f,by sense,m",fr
espada,"f,by sense,m",fr
ethnobiologiste,"f,by sense,m",fr
esquire,"f,by sense,m",fr
esclavagiste,"f,by sense,m",fr
esclave,"f,by sense,m",fr
enthousiaste,"f,by sense,m",fr
ergonome,"f,by sense,m",fr
environnementaliste,"f,by sense,m",fr
enfant unique,"f,by sense,m",fr
engagiste,"f,by sense,m",fr
empiriste,"f,by sense,m",fr
endossataire,"f,by sense,m",fr
enseigne,"f,by sense,m",fr
dyscalculique,"f,by sense,m",fr
dyslexique,"f,by sense,m",fr
drummer,"f,by sense,m",fr
duettiste,"f,by sense,m",fr
dromomane,"f,by sense,m",fr
duelliste,"f,by sense,m",fr
droniste,"f,by sense,m",fr
dualiste,"f,by sense,m",fr
droits-de-l'hommiste,"f,by sense,m",fr
chnoque,"f,m",fr
choupi,"f,m",fr
charo,"f,m",fr
chamane,"f,m",fr
chablis,"f,m",fr
cardamome,"f,m",fr
capitaine,"f,m",fr
capitaine d'industrie,"f,m",fr
capitaine de vaisseau,"f,m",fr
bus,"f,pl,m",fr
calla,"f,m",fr
bretzel,"f,m",fr
djihadiste,"f,by sense,m",fr
diplomate,"f,by sense,m",fr
divisionniste,"f,by sense,m",fr
discophile,"f,by sense,m",fr
dingue,"f,by sense,m",fr
dipsomane,"f,by sense,m",fr
diffusionniste,"f,by sense,m",fr
dialectologue,"f,by sense,m",fr
didacte,"f,by sense,m",fr
diurne,"f,by sense,m",fr
dialoguiste,"f,by sense,m",fr
dirigiste,"f,by sense,m",fr
diamantaire,"f,by sense,m",fr
diaboliste,"f,by sense,m",fr
dev,"f,by sense,m",fr
despote,"f,by sense,m",fr
dermatologue,"f,by sense,m",fr
destinataire,"f,by sense,m",fr
dermatologiste,"f,by sense,m",fr
dermato,"f,by sense,m",fr
dentiste,"f,by sense,m",fr
demi-pensionnaire,"f,by sense,m",fr
demi-finaliste,"f,by sense,m",fr
dantoniste,"f,by sense,m",fr
dactylo,"f,by sense,m",fr
daltoniste,"f,by sense,m",fr
Cypriote,"f,by sense,m",fr
cytologiste,"f,by sense,m",fr
cynophile,"f,by sense,m",fr
dactylographe,"f,by sense,m",fr
cynique,"f,by sense,m",fr
cymbaliste,"f,by sense,m",fr
cyclotouriste,"f,by sense,m",fr
cyclomotoriste,"f,by sense,m",fr
cyberactiviste,"f,by sense,m",fr
cyberterroriste,"f,by sense,m",fr
cycliste,"f,by sense,m",fr
culturiste,"f,by sense,m",fr
cryptologue,"f,by sense,m",fr
cryptanalyste,"f,by sense,m",fr
culturaliste,"f,by sense,m",fr
croquemort,"f,by sense,m",fr
cryptographe,"f,by sense,m",fr
cubiste,"f,by sense,m",fr
cul-de-jatte,"f,by sense,m",fr
cruciverbiste,"f,by sense,m",fr
Croate,"f,by sense,m",fr
croque-mort,"f,by sense,m",fr
cristallographe,"f,by sense,m",fr
criminologue,"f,by sense,m",fr
criminologiste,"f,by sense,m",fr
crade,"f,by sense,m",fr
couche-tard,"f,by sense,m",fr
coupable,"f,by sense,m",fr
cosmopolite,"f,by sense,m",fr
cotitulaire,"f,by sense,m",fr
cosmographe,"f,by sense,m",fr
critique,"f,by sense,m",fr
cosmologiste,"f,by sense,m",fr
cosmochimiste,"f,by sense,m",fr
cosmonaute,"f,by sense,m",fr
cosignataire,"f,by sense,m",fr
Corse,"f,by sense,m",fr
coronasceptique,"f,by sense,m",fr
corniste,"f,by sense,m",fr
convive,"f,by sense,m",fr
Corfiote,"f,by sense,m",fr
coreligionnaire,"f,by sense,m",fr
cornettiste,"f,by sense,m",fr
copiste,"f,by sense,m",fr
coprophage,"f,by sense,m",fr
contribuable,"f,by sense,m",fr
copilote,"f,by sense,m",fr
controversiste,"f,by sense,m",fr
contrebassiste,"f,by sense,m",fr
contumace,"f,by sense,m",fr
contre-terroriste,"f,by sense,m",fr
contrapuntiste,"f,by sense,m",fr
contrapontiste,"f,by sense,m",fr
constitutionnaliste,"f,by sense,m",fr
contactologiste,"f,by sense,m",fr
contorsionniste,"f,by sense,m",fr
contestataire,"f,by sense,m",fr
conspirationniste,"f,by sense,m",fr
conseilliste,"f,by sense,m",fr
congressiste,"f,by sense,m",fr
confusionniste,"f,by sense,m",fr
conjoncturiste,"f,by sense,m",fr
condisciple,"f,by sense,m",fr
confucianiste,"f,by sense,m",fr
constable,"f,by sense,m",fr
concessionnaire,"f,by sense,m",fr
concertiste,"f,by sense,m",fr
concussionnaire,"f,by sense,m",fr
conformiste,"f,by sense,m",fr
comptable,"f,by sense,m",fr
complice,"f,by sense,m",fr
complotiste,"f,by sense,m",fr
communiste,"f,by sense,m",fr
compatriote,"f,by sense,m",fr
commodore,"f,by sense,m",fr
comparatiste,"f,by sense,m",fr
comparse,"f,by sense,m",fr
commissionnaire,"f,by sense,m",fr
coloriste,"f,by sense,m",fr
colocataire,"f,by sense,m",fr
colombophile,"f,by sense,m",fr
commissaire,"f,by sense,m",fr
Colombo-Britannique,"f,by sense,m",fr
colonialiste,"f,by sense,m",fr
coloc,"f,by sense,m",fr
collagiste,"f,by sense,m",fr
cobaye,"f,by sense,m",fr
collabo,"f,by sense,m",fr
colbertiste,"f,by sense,m",fr
collaborationniste,"f,by sense,m",fr
cleptomane,"f,by sense,m",fr
civiliste,"f,by sense,m",fr
climatologue,"f,by sense,m",fr
clubiste,"f,by sense,m",fr
claveciniste,"f,by sense,m",fr
climato-sceptique,"f,by sense,m",fr
climatosceptique,"f,by sense,m",fr
cithariste,"f,by sense,m",fr
clarinettiste,"f,by sense,m",fr
acide tartrique,m,fr
acide sulfurique,m,fr
cire-pompes,"f,by sense,m",fr
acide silicique,m,fr
acide phytanique,m,fr
acide pneumique,m,fr
acide paullinique,m,fr
acide ricinique,m,fr
acide parabanique,m,fr
acide oxamique,m,fr
acide oxalovinique,m,fr
acide osmique,m,fr
acide oxalique,m,fr
acide oxalhydrique,m,fr
acide nitrique,m,fr
acide nitranilique,m,fr
acide narcotinique,m,fr
acide nervonique,m,fr
acide muriatique,m,fr
acide montanique,m,fr
acide margaritique,m,fr
acide malvalique,m,fr
acide leucique,m,fr
acide hyperiodique,m,fr
acide kinovique,m,fr
acide hippurique,m,fr
acide gallique,m,fr
acide glycocholique,m,fr
acide glutarique,m,fr
acide fluorhydrique,m,fr
acide esculique,m,fr
acide folique,m,fr
acide cyanurique,m,fr
acide dithionique,m,fr
acide cyanique,m,fr
acide crotonique,m,fr
acide croconique,m,fr
acide citrique,m,fr
acide chloroformique,m,fr
acide clupanodonique,m,fr
acide chaulmoogrique,m,fr
acide cholique,m,fr
acide caprylique,m,fr
acide bromhydrique,m,fr
acide ascorbique,m,fr
acide aspartique,m,fr
acide azotique,m,fr
acide anisique,m,fr
acide arachique,m,fr
acide antimonique,m,fr
bossale,"f,m",fr
berzingue,"f,m",fr
baltringue,"f,m",fr
baffle,"f,m",fr
astromobile,"f,m",fr
avant-guerre,"f,m",fr
auteur,"f,m",fr
avant-midi,"f,m",fr
aromatophore,"f,m",fr
chresmologue,"f,by sense,m",fr
chronophobe,"f,by sense,m",fr
chronique,"f,by sense,m",fr
christadelphe,"f,by sense,m",fr
chromiste,"f,by sense,m",fr
choriste,"f,by sense,m",fr
chimiste organique,"f,by sense,m",fr
chimiste inorganique,"f,by sense,m",fr
chiite,"f,by sense,m",fr
chauviniste,"f,by sense,m",fr
chauve,"f,by sense,m",fr
chienlit,"f,by sense,m",fr
chaviste,"f,by sense,m",fr
champignonniste,"f,by sense,m",fr
chauffagiste,"f,by sense,m",fr
chantre,"f,by sense,m",fr
chartiste,"f,by sense,m",fr
chabab,"f,by sense,m",fr
Cheyenne,"f,by sense,m",fr
cervoliste,"f,by sense,m",fr
chambriste,"f,by sense,m",fr
cessionnaire,"f,by sense,m",fr
Centre-Asiatique,"f,by sense,m",fr
caucasologue,"f,by sense,m",fr
Celte,"f,by sense,m",fr
catholique,"f,by sense,m",fr
centriste,"f,by sense,m",fr
cathariste,"f,m",fr
cardiologue,"f,by sense,m",fr
catho,"f,by sense,m",fr
cartographe,"f,by sense,m",fr
cathare,"f,by sense,m",fr
caquiste,"f,by sense,m",fr
Cancer,"f,by sense,m",fr
capitaliste,"f,by sense,m",fr
campanologue,"f,by sense,m",fr
calviniste,"f,by sense,m",fr
camarade,"f,by sense,m",fr
buraliste,"f,by sense,m",fr
Cairote,"f,by sense,m",fr
bulgarophile,"f,by sense,m",fr
Burgonde,"f,by sense,m",fr
byzantinologue,"f,by sense,m",fr
Bulgare,"f,by sense,m",fr
brittophone,"f,by sense,m",fr
bourge,"f,by sense,m",fr
calligraphe,"f,by sense,m",fr
bougnoule,"f,by sense,m",fr
boss,"f,by sense,m",fr
bouliste,"f,by sense,m",fr
bouquiniste,"f,by sense,m",fr
black,"f,by sense,m",fr
boulangiste,"f,by sense,m",fr
Bourbonnais,"f,by sense,m",fr
bolchevique,"f,by sense,m",fr
bisounours,"f,by sense,m",fr
Black,"f,by sense,m",fr
bobo,"f,by sense,m",fr
borgne,"f,by sense,m",fr
Biturige,"f,by sense,m",fr
bicycliste,"f,by sense,m",fr
bibliographe,"f,by sense,m",fr
Belge,"f,by sense,m",fr
bellouniste,"f,by sense,m",fr
Batave,"f,by sense,m",fr
barjo,"f,by sense,m",fr
baptiste,"f,by sense,m",fr
bandagiste,"f,by sense,m",fr
barbouze,"f,by sense,m",fr
ache,"f,m",fr
baathiste,"f,by sense,m",fr
achalandage,m,fr
balletomane,"f,by sense,m",fr
achigan,m,fr
acheminement,m,fr
acharnement,m,fr
achromat,m,fr
achaine,m,fr
accusatif,m,fr
ace,m,fr
accu,m,fr
accusatif absolu,m,fr
accumulateur,m,fr
accusateur,m,fr
accroupissement,m,fr
accouplement,m,fr
accroissement,m,fr
accouvage,m,fr
accrochage,m,fr
accoudement,m,fr
accrocheur,m,fr
accoucheur,m,fr
accoudoir,m,fr
accouchement,m,fr
accompagnement,m,fr
accotoir,m,fr
acconage,m,fr
accord parfait,m,fr
accore,m,fr
acconier,m,fr
accident de travail,m,fr
accident du travail,m,fr
accessit,m,fr
accisien,m,fr
accomplissement,m,fr
accent,m,fr
accolement,m,fr
accommodement,m,fr
accompagnateur,m,fr
acclimatement,m,fr
accesseur,m,fr
accent tonique,m,fr
accident,m,fr
accablement,m,fr
accaparement,m,fr
abysse,m,fr
acacia,m,fr
accadien,m,fr
acastilleur,m,fr
acanthure,m,fr
abus sexuel,m,fr
abus de langage,m,fr
Acadien,m,fr
abstractionnisme,m,fr
abyssin,m,fr
abu-markub,m,fr
abstracteur,m,fr
abstentionniste,m,fr
absorbeur,m,fr
absoluteur,m,fr
absent,m,fr
Abruzzais,m,fr
abrutissement,m,fr
absinthisme,m,fr
abugida,m,fr
ABS,m,fr
abruti,m,fr
abrotone,m,fr
abrogateur,m,fr
abricot,m,fr
abrivent,m,fr
abricotier,m,fr
abribus,m,fr
abri-sous-roche,m,fr
abri fiscal,m,fr
abri sous roche,m,fr
amour,"f,m",fr
alpague,"f,m",fr
autonomiste,"f,by sense,m",fr
aventuriste,"f,by sense,m",fr
autochtone,"f,by sense,m",fr
actinomycose,"f,m",fr
avaliste,"f,by sense,m",fr
automobiliste,"f,by sense,m",fr
autogestionnaire,"f,by sense,m",fr
australoide,"f,by sense,m",fr
audiologiste,"f,by sense,m",fr
avare,"f,by sense,m",fr
autodidacte,"f,by sense,m",fr
autocrate,"f,by sense,m",fr
autiste,"f,by sense,m",fr
aubryste,"f,by sense,m",fr
aubergiste,"f,by sense,m",fr
aubryiste,"f,by sense,m",fr
astrophotographe,"f,by sense,m",fr
astronaute,"f,by sense,m",fr
attentiste,"f,by sense,m",fr
astronome,"f,by sense,m",fr
arsouille,"f,by sense,m",fr
aristocrate,"f,by sense,m",fr
associationiste,"f,by sense,m",fr
astrologue,"f,by sense,m",fr
arbitragiste,"f,by sense,m",fr
arachnologue,"f,by sense,m",fr
archicube,"f,by sense,m",fr
arachnologiste,"f,by sense,m",fr
arabiste,"f,by sense,m",fr
Arabe,"f,by sense,m",fr
aquarelliste,"f,by sense,m",fr
arabophone,"f,by sense,m",fr
anticommunautariste,"f,by sense,m",fr
anticommuniste,"f,by sense,m",fr
aprioriste,"f,by sense,m",fr
antiesclavagiste,"f,by sense,m",fr
antipodiste,"f,by sense,m",fr
anthropophage,"f,by sense,m",fr
animaliste,"f,by sense,m",fr
anthroposociologue,"f,by sense,m",fr
anosmique,"f,by sense,m",fr
anticapitaliste,"f,by sense,m",fr
anticolonialiste,"f,by sense,m",fr
